gender,year_of_birth,city,country,level_of_education,polarity,subjectivity,nb_messages,certificate_delivered,course_id
m,1970.0,courbevoie,fr,m,0.11999999731779099,0.1599999964237213,1,N,MinesTelecom/04021S02/se
,,,,,0.5479999780654907,0.47999998927116394,1,N,course-v1:MinesTelecom+0
,,,,,0.033333333830038704,0.033333333830038704,3,N,course-v1:MinesTelecom+0
,,,,,0.23799999865392843,0.3198888888582587,6,N,course-v1:MinesTelecom+0
f,,,,,0.2221437896369025,0.3194142337888479,8,Y,course-v1:MinesTelecom+0
,,,,,0.009999999776482582,0.6499999761581421,1,N,CNAM/01002S04/session04
,,,,,0.009999999776482582,0.6499999761581421,1,N,course-v1:MinesTelecom+0
f,1995.0,rennes,fr,m,-0.15000000596046448,0.4000000059604645,1,N,MinesTelecom/04017/sessi
,,,,,-0.012500000186264515,0.17499999701976776,2,N,CNAM/01002S04/session04
,,,,,0.3199999928474426,0.23999999463558197,1,N,course-v1:MinesTelecom+0
,,,,,0.3199999928474426,0.23999999463558197,1,N,MinesTelecom/04018S02/se
,,,,,0.3199999928474426,0.23999999463558197,1,N,MinesTelecom/04021S02/se
,,,,,0.21000000089406967,0.2749999985098839,2,N,CNAM/01002S04/session04
m,1963.0,constantine,dz,p,0.08883333206176758,0.12611111253499985,2,N,course-v1:MinesTelecom+0
m,1963.0,constantine,dz,p,0.08883333206176758,0.12611111253499985,2,N,MinesTelecom/04017/sessi
m,1963.0,constantine,dz,p,0.08883333206176758,0.12611111253499985,2,Y,MinesTelecom/04017S02/se
m,1963.0,constantine,dz,p,0.08883333206176758,0.12611111253499985,2,N,MinesTelecom/04018S02/se
m,1963.0,constantine,dz,p,0.08883333206176758,0.12611111253499985,2,N,MinesTelecom/04021S02/se
,,,,,0.5,0.20000000298023224,1,N,course-v1:MinesTelecom+0
,,,,,0.07349565103650094,0.2133043497800827,5,N,course-v1:MinesTelecom+0
,,,,,-0.007499999832361937,0.24375000596046448,1,N,course-v1:MinesTelecom+0
m,1996.0,sokode,tg,jhs,0.23000000417232513,0.22499999403953552,2,N,MinesTelecom/04017S02/se
m,1996.0,sokode,tg,jhs,0.23000000417232513,0.22499999403953552,2,N,MinesTelecom/04018/sessi
,,,,,0.4000000059604645,0.6000000238418579,1,Y,course-v1:MinesTelecom+0
m,1977.0,,,b,0.09129082005737084,0.21962585087333406,14,N,course-v1:MinesTelecom+0
m,1977.0,,,b,0.09129082005737084,0.21962585087333406,14,Y,MinesTelecom/04017/sessi
m,1977.0,,,b,0.09129082005737084,0.21962585087333406,14,Y,MinesTelecom/04018/sessi
m,1977.0,,,b,0.09129082005737084,0.21962585087333406,14,N,MinesTelecom/04021/sessi
m,1973.0,villeurbanne,fr,m,0.0,0.0,1,Y,MinesTelecom/04017/sessi
m,2002.0,egly,fr,el,0.23333332935969034,0.23333332935969034,3,Y,MinesTelecom/04017S02/se
m,2002.0,egly,fr,el,0.23333332935969034,0.23333332935969034,3,N,MinesTelecom/04018S02/se
m,,,,,0.1509956746277484,0.1937229484319687,11,Y,course-v1:MinesTelecom+0
m,1991.0,dakar,sn,m,0.2199999988079071,0.10000000149011612,1,N,MinesTelecom/04017/sessi
m,1991.0,dakar,sn,m,0.2199999988079071,0.10000000149011612,1,N,MinesTelecom/04018/sessi
m,1970.0,,,hs,0.18002155236899853,1.4197414070367813,4,N,course-v1:MinesTelecom+0
m,1970.0,,,hs,0.18002155236899853,1.4197414070367813,4,N,MinesTelecom/04017S02/se
m,1970.0,,,hs,0.18002155236899853,1.4197414070367813,4,N,MinesTelecom/04018S02/se
m,1970.0,,,hs,0.18002155236899853,1.4197414070367813,4,N,MinesTelecom/04021S02/se
,,,,,0.36250001192092896,0.625,1,N,course-v1:MinesTelecom+0
,,,,,0.17629272025078535,0.43727682828903197,20,N,MinesTelecom/04018/sessi
,,,,,0.550000011920929,0.5499999895691872,2,N,course-v1:MinesTelecom+0
,,,,,0.10000000149011612,0.25,1,N,CNAM/01002S04/session04
m,1990.0,metz,fr,m,0.10000000149011612,0.3499999940395355,1,N,course-v1:MinesTelecom+0
m,1990.0,metz,fr,m,0.10000000149011612,0.3499999940395355,1,Y,MinesTelecom/04017/sessi
m,1990.0,metz,fr,m,0.10000000149011612,0.3499999940395355,1,Y,MinesTelecom/04018/sessi
m,1990.0,metz,fr,m,0.10000000149011612,0.3499999940395355,1,N,MinesTelecom/04021/sessi
m,1973.0,,fr,m,0.10875000059604645,0.28750000335276127,4,Y,CNAM/01002S04/session04
m,1973.0,,fr,m,0.10875000059604645,0.28750000335276127,4,Y,MinesTelecom/04017S02/se
m,1973.0,,fr,m,0.10875000059604645,0.28750000335276127,4,N,MinesTelecom/04018S02/se
m,1973.0,,fr,m,0.10875000059604645,0.28750000335276127,4,N,MinesTelecom/04021S02/se
,,,,,0.23946602938075862,0.273050596366326,75,N,course-v1:MinesTelecom+0
,,,,,0.11800000071525574,0.05999999865889549,1,N,course-v1:MinesTelecom+0
,,,,,0.08487457622374807,0.23954081748213088,7,N,course-v1:MinesTelecom+0
,,,,,0.17194443941116333,0.14861111342906952,1,N,CNAM/01002S04/session04
m,1962.0,,,m,0.171875,0.15000000596046448,1,N,CNAM/01002S04/session04
m,1962.0,,,m,0.171875,0.15000000596046448,1,N,MinesTelecom/04017/sessi
,,,,,0.010178571566939354,0.2871428430080414,1,N,course-v1:MinesTelecom+0
,,,,,0.10000000149011612,0.125,1,N,CNAM/01002S04/session04
m,1950.0,,,el,0.012195269577205181,0.16208581444031248,12,N,course-v1:MinesTelecom+0
m,1950.0,,,el,0.012195269577205181,0.16208581444031248,12,Y,MinesTelecom/04017S02/se
m,1950.0,,,el,0.012195269577205181,0.16208581444031248,12,N,MinesTelecom/04018S02/se
m,1950.0,,,el,0.012195269577205181,0.16208581444031248,12,N,MinesTelecom/04021/sessi
m,1950.0,,,el,0.012195269577205181,0.16208581444031248,12,N,MinesTelecom/04021S02/se
m,1954.0,,fr,p,0.1158888868521899,0.08611111125598352,3,Y,course-v1:MinesTelecom+0
m,1954.0,,fr,p,0.1158888868521899,0.08611111125598352,3,N,MinesTelecom/04017S02/se
m,1954.0,,fr,p,0.1158888868521899,0.08611111125598352,3,N,MinesTelecom/04018S02/se
f,1990.0,,fr,m,0.13750000298023224,0.05000000074505806,1,N,MinesTelecom/04018/sessi
f,1990.0,,fr,m,0.13750000298023224,0.05000000074505806,1,N,MinesTelecom/04021S02/se
,,,,,0.47999998927116394,0.4000000059604645,1,N,CNAM/01002S04/session04
,,,,,0.0815714303670185,0.8190476362194333,7,N,course-v1:MinesTelecom+0
,,,,,0.01666666753590107,0.24722222238779068,2,Y,course-v1:MinesTelecom+0
,,,,,0.01666666753590107,0.24722222238779068,2,N,MinesTelecom/04018/sessi
,,villemomble,fr,,0.625,1.0,1,Y,MinesTelecom/04018/sessi
,,,,,-0.10000000149011612,0.0,1,N,course-v1:MinesTelecom+0
m,1956.0,,,m,0.231785719593366,0.3315476228793462,3,Y,course-v1:MinesTelecom+0
m,1956.0,,,m,0.231785719593366,0.3315476228793462,3,N,MinesTelecom/04021/sessi
m,1979.0,,,m,0.10000000149011612,0.20000000298023224,1,N,MinesTelecom/04018/sessi
m,1979.0,,,m,0.10000000149011612,0.20000000298023224,1,N,MinesTelecom/04021/sessi
,,,,,0.24250000156462193,0.23750000074505806,2,N,CNAM/01002S04/session04
m,1978.0,tunis,tn,b,0.03999999910593033,0.1459999978542328,1,N,MinesTelecom/04017S02/se
m,1978.0,tunis,tn,b,0.03999999910593033,0.1459999978542328,1,Y,MinesTelecom/04018/sessi
m,1978.0,tunis,tn,b,0.03999999910593033,0.1459999978542328,1,N,MinesTelecom/04021/sessi
m,1967.0,paris,fr,m,0.5,0.4000000059604645,1,N,CNAM/01002S04/session04
m,1967.0,paris,fr,m,0.5,0.4000000059604645,1,N,MinesTelecom/04017S02/se
m,1950.0,geaune,fr,m,0.08906994014978409,0.1761904784611293,7,Y,course-v1:MinesTelecom+0
m,1950.0,geaune,fr,m,0.08906994014978409,0.1761904784611293,7,Y,MinesTelecom/04017/sessi
m,1950.0,geaune,fr,m,0.08906994014978409,0.1761904784611293,7,Y,MinesTelecom/04018/sessi
m,1950.0,geaune,fr,m,0.08906994014978409,0.1761904784611293,7,N,MinesTelecom/04021/sessi
m,1950.0,geaune,fr,m,0.08906994014978409,0.1761904784611293,7,N,MinesTelecom/04021S02/se
,,,,,0.07999999821186066,6.938893903907228e-18,1,N,CNAM/01002S04/session04
m,1971.0,paris,fr,m,0.05749999980131785,0.26666667064030963,3,Y,MinesTelecom/04017/sessi
m,1971.0,paris,fr,m,0.05749999980131785,0.26666667064030963,3,Y,MinesTelecom/04018/sessi
m,1971.0,paris,fr,m,0.05749999980131785,0.26666667064030963,3,N,MinesTelecom/04021/sessi
m,1974.0,beauvais,fr,jhs,0.0833333358168602,0.11666666716337204,1,N,course-v1:MinesTelecom+0
m,1974.0,beauvais,fr,jhs,0.0833333358168602,0.11666666716337204,1,Y,MinesTelecom/04017/sessi
m,1974.0,beauvais,fr,jhs,0.0833333358168602,0.11666666716337204,1,N,MinesTelecom/04018/sessi
m,1974.0,beauvais,fr,jhs,0.0833333358168602,0.11666666716337204,1,N,MinesTelecom/04021/sessi
m,1989.0,saint avre,fr,m,0.03333333507180214,0.13333334028720856,1,Y,MinesTelecom/04017/sessi
m,1989.0,saint avre,fr,m,0.03333333507180214,0.13333334028720856,1,N,MinesTelecom/04018/sessi
m,1987.0,martinvast,fr,m,0.2865000069141388,0.2825000062584877,2,N,course-v1:MinesTelecom+0
m,1974.0,,,b,-0.18333333730697632,0.5249999761581421,1,Y,MinesTelecom/04017/sessi
m,1974.0,,,b,-0.18333333730697632,0.5249999761581421,1,Y,MinesTelecom/04018/sessi
,,st raphael,fr,,0.13513919285365514,0.20551648576344764,7,Y,MinesTelecom/04017/sessi
,,st raphael,fr,,0.13513919285365514,0.20551648576344764,7,N,MinesTelecom/04018/sessi
,,st raphael,fr,,0.13513919285365514,0.20551648576344764,7,N,MinesTelecom/04021/sessi
m,1984.0,noisy-le-roi,fr,m,0.4000000059604645,0.20000000298023224,1,N,MinesTelecom/04017/sessi
m,1984.0,noisy-le-roi,fr,m,0.4000000059604645,0.20000000298023224,1,N,MinesTelecom/04018/sessi
m,1984.0,noisy-le-roi,fr,m,0.4000000059604645,0.20000000298023224,1,N,MinesTelecom/04021/sessi
m,1949.0,lyon,fr,el,0.10772917858724083,0.46370574548130944,42,Y,MinesTelecom/04017S02/se
m,,,,,0.0,0.0,1,N,course-v1:MinesTelecom+0
m,1954.0,,,m,0.13285714387893677,0.15357142686843872,1,Y,MinesTelecom/04017/sessi
m,1954.0,,,m,0.13285714387893677,0.15357142686843872,1,Y,MinesTelecom/04018/sessi
,,,,,-0.14800000190734863,0.3605000004172325,2,Y,CNAM/01002S04/session04
,,,,,0.17000000178813934,0.375,1,N,course-v1:MinesTelecom+0
m,1932.0,,,m,0.05000000074505806,0.0,2,N,MinesTelecom/04017/sessi
m,1932.0,,,m,0.05000000074505806,0.0,2,N,MinesTelecom/04017S02/se
m,1932.0,,,m,0.05000000074505806,0.0,2,N,MinesTelecom/04018S02/se
m,1932.0,,,m,0.05000000074505806,0.0,2,N,MinesTelecom/04021/sessi
m,1959.0,valbonne,fr,b,0.375,0.48625001311302185,1,N,MinesTelecom/04017/sessi
m,1959.0,valbonne,fr,b,0.375,0.48625001311302185,1,Y,MinesTelecom/04017S02/se
m,1959.0,valbonne,fr,b,0.375,0.48625001311302185,1,N,MinesTelecom/04018/sessi
m,1959.0,valbonne,fr,b,0.375,0.48625001311302185,1,N,MinesTelecom/04018S02/se
m,1959.0,valbonne,fr,b,0.375,0.48625001311302185,1,N,MinesTelecom/04021S02/se
,,,,,0.16333332657814026,0.46666666865348816,1,N,course-v1:MinesTelecom+0
m,1945.0,serpaize,fr,m,0.21139881014823914,0.2738095223903656,1,N,MinesTelecom/04017/sessi
m,1945.0,serpaize,fr,m,0.21139881014823914,0.2738095223903656,1,N,MinesTelecom/04018/sessi
m,1945.0,serpaize,fr,m,0.21139881014823914,0.2738095223903656,1,N,MinesTelecom/04021/sessi
m,1959.0,,,jhs,0.06441666703257296,0.19749999874167973,9,Y,course-v1:MinesTelecom+0
m,1959.0,,,jhs,0.06441666703257296,0.19749999874167973,9,N,MinesTelecom/04021/sessi
,,,,,0.20666666328907013,0.2666666805744171,1,N,CNAM/01002S04/session04
,,,,,0.012301133945584297,0.3775000125169754,4,N,CNAM/01002S04/session04
m,,,,,0.10100000351667404,0.15000000596046448,1,Y,course-v1:MinesTelecom+0
m,1988.0,marrakech,ma,m,-0.42500000074505806,0.6500000059604645,2,N,MinesTelecom/04017/sessi
m,1984.0,,,m,0.1599999964237213,0.25,1,Y,course-v1:MinesTelecom+0
m,1984.0,,,m,0.1599999964237213,0.25,1,N,MinesTelecom/04017S02/se
m,1984.0,,,m,0.1599999964237213,0.25,1,N,MinesTelecom/04018S02/se
m,1967.0,antrain,fr,m,0.35499998927116394,0.32499998807907104,1,N,course-v1:MinesTelecom+0
m,1967.0,antrain,fr,m,0.35499998927116394,0.32499998807907104,1,Y,MinesTelecom/04017/sessi
m,1967.0,antrain,fr,m,0.35499998927116394,0.32499998807907104,1,N,MinesTelecom/04018/sessi
m,1967.0,antrain,fr,m,0.35499998927116394,0.32499998807907104,1,N,MinesTelecom/04021/sessi
m,2005.0,spicheren,fr,,0.0,0.0,1,h,course-v1:MinesTelecom+0
m,2005.0,spicheren,fr,,0.0,0.0,1,N,MinesTelecom/04017S02/se
,,toulon,fr,,0.6395833492279053,0.5333333611488342,1,N,MinesTelecom/04017S02/se
m,1952.0,lyon,fr,m,0.06204166859388351,0.10861111283302308,5,N,MinesTelecom/04017/sessi
,,,,,0.0,0.0,1,Y,CNAM/01002S04/session04
,,,,,-0.25,0.07500000298023224,2,N,CNAM/01002S04/session04
m,1970.0,le chesnay,fr,b,0.23616666346788406,0.3525000065565109,2,N,course-v1:MinesTelecom+0
m,1970.0,le chesnay,fr,b,0.23616666346788406,0.3525000065565109,2,N,MinesTelecom/04017S02/se
m,1970.0,le chesnay,fr,b,0.23616666346788406,0.3525000065565109,2,N,MinesTelecom/04018S02/se
m,1968.0,moanda,ga,b,0.09078205227851868,0.2367692306637764,5,Y,MinesTelecom/04017S02/se
m,1968.0,moanda,ga,b,0.09078205227851868,0.2367692306637764,5,N,MinesTelecom/04018S02/se
m,1968.0,moanda,ga,b,0.09078205227851868,0.2367692306637764,5,N,MinesTelecom/04021S02/se
m,1970.0,,fr,m,0.2266666740179062,0.4000000059604645,1,N,course-v1:MinesTelecom+0
m,1970.0,,fr,m,0.2266666740179062,0.4000000059604645,1,N,MinesTelecom/04017/sessi
m,1970.0,,fr,m,0.2266666740179062,0.4000000059604645,1,N,MinesTelecom/04018/sessi
m,1970.0,,fr,m,0.2266666740179062,0.4000000059604645,1,N,MinesTelecom/04021/sessi
m,1967.0,marseille,fr,m,0.21819444497426352,0.23694444199403128,3,N,MinesTelecom/04017S02/se
,,,,,0.10444444852570693,0.12777778009573618,3,N,course-v1:MinesTelecom+0
,,,,,0.10000000149011612,0.0,1,N,course-v1:MinesTelecom+0
m,1995.0,besancon,fr,hs,0.12875000573694706,0.21249999850988388,2,N,MinesTelecom/04017S02/se
m,1995.0,besancon,fr,hs,0.12875000573694706,0.21249999850988388,2,N,MinesTelecom/04018S02/se
,,,,,1.0,1.0,1,N,course-v1:MinesTelecom+0
m,1960.0,,gp,m,0.16584380477711202,0.36380981988022254,126,N,course-v1:MinesTelecom+0
m,1960.0,,gp,m,0.16584380477711202,0.36380981988022254,126,Y,MinesTelecom/04017/sessi
m,1960.0,,gp,m,0.16584380477711202,0.36380981988022254,126,Y,MinesTelecom/04018/sessi
m,1960.0,,gp,m,0.16584380477711202,0.36380981988022254,126,N,MinesTelecom/04021/sessi
,,,,,0.2737500071525574,0.20000000298023224,1,N,course-v1:MinesTelecom+0
,,,,,0.08897222330172856,0.06222222248713175,3,Y,course-v1:MinesTelecom+0
f,,,,,0.2266666740179062,0.40833333134651184,1,Y,course-v1:MinesTelecom+0
,,,,,0.1133333370089531,0.30000001192092896,1,Y,CNAM/01002S04/session04
,,,,,0.0008333333535119891,0.06666667014360428,2,Y,CNAM/01002S04/session04
,,orgon,fr,,0.0663636326789856,0.2818181812763214,1,N,course-v1:MinesTelecom+0
,,orgon,fr,,0.0663636326789856,0.2818181812763214,1,N,MinesTelecom/04018/sessi
,,,,,0.2966666668653488,0.416666679084301,2,N,CNAM/01002S04/session04
,,,,,0.05704166702926159,0.24583333730697632,5,N,MinesTelecom/04021S02/se
m,1973.0,merignac,fr,m,0.12761538475751877,0.1237179512778918,3,N,MinesTelecom/04021/sessi
,,,,,0.21458333730697632,0.10000000149011612,1,N,course-v1:MinesTelecom+0
m,1989.0,,,jhs,0.15691358850974785,0.2762315434060599,19,Y,course-v1:MinesTelecom+0
m,1989.0,,,jhs,0.15691358850974785,0.2762315434060599,19,N,MinesTelecom/04017S02/se
,,,,,0.17500000074505806,0.22499999776482582,2,N,course-v1:MinesTelecom+0
,,,,,-0.029999999329447746,0.3285714387893677,1,N,MinesTelecom/04021S02/se
f,,,,,0.0,0.0,1,N,course-v1:MinesTelecom+0
,,,,,0.33607588782906533,0.3314285673201084,5,N,course-v1:MinesTelecom+0
,,,,,0.1340000033378601,0.10999999940395355,1,N,MinesTelecom/04017S02/se
m,1950.0,dardilly,fr,m,-0.24500000476837158,0.22499999403953552,1,Y,MinesTelecom/04017/sessi
m,1950.0,dardilly,fr,m,-0.24500000476837158,0.22499999403953552,1,N,MinesTelecom/04018/sessi
,,,,,0.31333333253860474,0.30000001192092896,1,N,course-v1:MinesTelecom+0
,,,,,0.14249999821186066,0.25,1,N,course-v1:MinesTelecom+0
m,1984.0,paris,fr,m,0.06854166463017464,0.15833333507180214,2,N,course-v1:MinesTelecom+0
m,1984.0,paris,fr,m,0.06854166463017464,0.15833333507180214,2,Y,MinesTelecom/04017/sessi
m,1984.0,paris,fr,m,0.06854166463017464,0.15833333507180214,2,Y,MinesTelecom/04018/sessi
m,1984.0,paris,fr,m,0.06854166463017464,0.15833333507180214,2,N,MinesTelecom/04021/sessi
,,,,,0.05821428447961807,0.1014285683631897,2,N,course-v1:MinesTelecom+0
,,paris,fr,,0.23020833171904087,0.6416666582226753,4,Y,MinesTelecom/04017/sessi
,,paris,fr,,0.23020833171904087,0.6416666582226753,4,Y,MinesTelecom/04018/sessi
f,,,,,0.049616071395576,0.1294821442237922,7,N,course-v1:MinesTelecom+0
m,1985.0,besancon,fr,b,0.15000000596046448,0.10000000149011612,1,N,course-v1:MinesTelecom+0
m,1985.0,besancon,fr,b,0.15000000596046448,0.10000000149011612,1,N,MinesTelecom/04017S02/se
m,1985.0,besancon,fr,b,0.15000000596046448,0.10000000149011612,1,N,MinesTelecom/04018S02/se
m,1985.0,besancon,fr,b,0.15000000596046448,0.10000000149011612,1,N,MinesTelecom/04021S02/se
m,1954.0,saint leu la foret,fr,m,0.13524043609895534,0.23068132655537543,201,N,MinesTelecom/04017/sessi
m,1954.0,saint leu la foret,fr,m,0.13524043609895534,0.23068132655537543,201,N,MinesTelecom/04018/sessi
,,,,,0.3125,0.44999998807907104,2,N,course-v1:MinesTelecom+0
m,1950.0,avoine,fr,,0.0,0.0,1,N,MinesTelecom/04017/sessi
m,1950.0,avoine,fr,,0.0,0.0,1,N,MinesTelecom/04018/sessi
m,1950.0,avoine,fr,,0.0,0.0,1,N,MinesTelecom/04021/sessi
f,1975.0,,fr,m,0.217255315880795,0.2568587364598376,61,N,MinesTelecom/04017S02/se
,,,,,0.10833333805203438,0.34166666120290756,2,Y,CNAM/01002S04/session04
,,,,,0.10833333805203438,0.34166666120290756,2,N,course-v1:MinesTelecom+0
,,,,,0.0,0.0,1,N,CNAM/01002S04/session04
,,,,,0.10000000149011612,0.05000000074505806,1,N,course-v1:MinesTelecom+0
m,,,,,0.054166670454045135,0.18366666734218598,15,Y,course-v1:MinesTelecom+0
,,,,,0.12248512104685817,0.1744047613548381,14,N,MinesTelecom/04018S02/se
,,,,,0.3213750012218952,0.4468749947845936,4,N,CNAM/01002S04/session04
m,1955.0,,,b,0.12576022722447913,0.2720155710975329,15,N,MinesTelecom/04017/sessi
m,1955.0,,,b,0.12576022722447913,0.2720155710975329,15,N,MinesTelecom/04017S02/se
m,1955.0,,,b,0.12576022722447913,0.2720155710975329,15,Y,MinesTelecom/04018/sessi
m,1955.0,,,b,0.12576022722447913,0.2720155710975329,15,N,MinesTelecom/04021/sessi
m,,,,,0.17499999701976776,0.2750000059604645,1,N,course-v1:MinesTelecom+0
m,1982.0,nantes,fr,m,0.06199999898672104,0.25333333015441895,1,Y,MinesTelecom/04017/sessi
m,1982.0,nantes,fr,m,0.06199999898672104,0.25333333015441895,1,N,MinesTelecom/04018/sessi
,,,,,0.13142189690067121,0.19346491371591887,12,N,course-v1:MinesTelecom+0
m,,,,,0.17499999701976776,0.15000000596046448,2,N,course-v1:MinesTelecom+0
f,,,,,0.3199999928474426,0.4000000059604645,1,N,course-v1:MinesTelecom+0
,,,,,0.048643941059708595,0.115833330899477,2,N,course-v1:MinesTelecom+0
,,,,,0.0,0.11666666716337204,1,Y,CNAM/01002S04/session04
,,,,,0.10999999940395355,0.6000000238418579,1,N,MinesTelecom/04018/sessi
,,,,,0.30000001192092896,0.5,1,N,CNAM/01002S04/session04
m,1967.0,constantine,dz,other,0.2150000035762787,0.4000000059604645,1,N,CNAM/01002S04/session04
m,1967.0,constantine,dz,other,0.2150000035762787,0.4000000059604645,1,N,course-v1:MinesTelecom+0
m,1967.0,constantine,dz,other,0.2150000035762787,0.4000000059604645,1,N,MinesTelecom/04017/sessi
m,1967.0,constantine,dz,other,0.2150000035762787,0.4000000059604645,1,N,MinesTelecom/04017S02/se
m,1967.0,constantine,dz,other,0.2150000035762787,0.4000000059604645,1,N,MinesTelecom/04018/sessi
m,1967.0,constantine,dz,other,0.2150000035762787,0.4000000059604645,1,N,MinesTelecom/04018S02/se
m,1967.0,constantine,dz,other,0.2150000035762787,0.4000000059604645,1,N,MinesTelecom/04021S02/se
m,1970.0,constantine,dz,m,0.6133333345254263,0.5888888786236445,3,N,course-v1:MinesTelecom+0
m,1970.0,constantine,dz,m,0.6133333345254263,0.5888888786236445,3,Y,MinesTelecom/04017S02/se
m,1970.0,constantine,dz,m,0.6133333345254263,0.5888888786236445,3,N,MinesTelecom/04018S02/se
m,1970.0,constantine,dz,m,0.6133333345254263,0.5888888786236445,3,N,MinesTelecom/04021S02/se
m,1949.0,,,m,0.125000002897448,0.21777778325809372,9,N,MinesTelecom/04017/sessi
m,1949.0,,,m,0.125000002897448,0.21777778325809372,9,N,MinesTelecom/04018/sessi
m,1949.0,,,m,0.125000002897448,0.21777778325809372,9,N,MinesTelecom/04021/sessi
m,1977.0,anglet,fr,hs,0.10000000149011612,0.1666666753590107,2,N,MinesTelecom/04017S02/se
,,,,,-0.0010000010952353477,0.2508333334699273,4,N,MinesTelecom/04018/sessi
,,,,,0.30000001192092896,0.20000000298023224,1,N,course-v1:MinesTelecom+0
m,1977.0,sologny ,fr,jhs,0.06122222211625841,0.10072222434812123,9,Y,MinesTelecom/04017/sessi
m,1977.0,sologny ,fr,jhs,0.06122222211625841,0.10072222434812123,9,Y,MinesTelecom/04018/sessi
m,1995.0,port-au-prince,ht,m,0.009999999776482582,0.6499999761581421,1,N,MinesTelecom/04017S02/se
m,1960.0,,,m,0.1823809552472085,0.2240952394902706,10,N,course-v1:MinesTelecom+0
m,1960.0,,,m,0.1823809552472085,0.2240952394902706,10,N,MinesTelecom/04017/sessi
m,1960.0,,,m,0.1823809552472085,0.2240952394902706,10,N,MinesTelecom/04018/sessi
m,,,,,0.07666666929920514,0.19833333293596903,3,Y,course-v1:MinesTelecom+0
m,1989.0,douala,cm,b,0.1950793663660685,0.22460317611694336,3,N,CNAM/01002S04/session04
m,1989.0,douala,cm,b,0.1950793663660685,0.22460317611694336,3,N,MinesTelecom/04017S02/se
m,1989.0,douala,cm,b,0.1950793663660685,0.22460317611694336,3,N,MinesTelecom/04018S02/se
,,,,,0.14757352979744182,0.20592320348848314,17,Y,CNAM/01002S04/session04
m,1975.0,paray le monial,fr,a,0.1875,0.18571428954601288,1,N,MinesTelecom/04018/sessi
m,1963.0,liege,be,jhs,0.1502253876473659,0.40547615337448245,39,N,course-v1:MinesTelecom+0
m,1963.0,liege,be,jhs,0.1502253876473659,0.40547615337448245,39,Y,MinesTelecom/04017S02/se
m,1963.0,liege,be,jhs,0.1502253876473659,0.40547615337448245,39,N,MinesTelecom/04018S02/se
m,1977.0,perpezacle noir,fr,hs,0.07074457023511915,0.25975700292517157,17,N,course-v1:MinesTelecom+0
m,1977.0,perpezacle noir,fr,hs,0.07074457023511915,0.25975700292517157,17,Y,MinesTelecom/04017/sessi
m,1977.0,perpezacle noir,fr,hs,0.07074457023511915,0.25975700292517157,17,N,MinesTelecom/04018/sessi
m,1977.0,perpezacle noir,fr,hs,0.07074457023511915,0.25975700292517157,17,N,MinesTelecom/04021/sessi
m,1975.0,bezons,fr,m,0.4749999940395355,0.07500000111758709,2,N,course-v1:MinesTelecom+0
m,1975.0,bezons,fr,m,0.4749999940395355,0.07500000111758709,2,N,MinesTelecom/04018/sessi
m,1975.0,bezons,fr,m,0.4749999940395355,0.07500000111758709,2,N,MinesTelecom/04018S02/se
m,1975.0,bezons,fr,m,0.4749999940395355,0.07500000111758709,2,N,MinesTelecom/04021S02/se
m,1975.0,rouen,fr,m,-0.0949999988079071,0.2750000059604645,1,N,MinesTelecom/04017S02/se
m,1989.0,dakar,sn,m,0.17428571482499441,0.3422619104385376,3,N,MinesTelecom/04018S02/se
,,,,,0.25681817531585693,0.20181818306446075,1,N,course-v1:MinesTelecom+0
,,,,,0.19110435965870107,0.28271304603133884,7,N,CNAM/01002S04/session04
,,,,,0.0,0.0,1,h,course-v1:MinesTelecom+0
,,,,,0.08446930636368367,0.20246952998897302,46,N,course-v1:MinesTelecom+0
,,,,,0.08446930636368367,0.20246952998897302,46,N,MinesTelecom/04021S02/se
,,,,,0.06800451222807169,0.18475521457466212,11,Y,course-v1:MinesTelecom+0
m,,,,,0.01928571398769106,0.03571428677865437,7,N,course-v1:MinesTelecom+0
,,,,,0.1052406167757899,0.30612121375527274,194,Y,MinesTelecom/04017/sessi
,,,,,0.1052406167757899,0.30612121375527274,194,Y,MinesTelecom/04017S02/se
,,,,,0.1052406167757899,0.30612121375527274,194,N,MinesTelecom/04018/sessi
,,,,,0.1052406167757899,0.30612121375527274,194,N,MinesTelecom/04018S02/se
,,,,,0.1052406167757899,0.30612121375527274,194,N,MinesTelecom/04021S02/se
f,,,,,0.2083333283662796,0.22499999403953552,1,Y,CNAM/01002S04/session04
f,,,,,0.2083333283662796,0.22499999403953552,1,N,course-v1:MinesTelecom+0
,,,,,-0.07500000298023224,0.30000001192092896,1,N,CNAM/01002S04/session04
m,,,,,0.14602182557185492,0.2761904795964559,6,Y,course-v1:MinesTelecom+0
m,1944.0,perpignan,fr,m,0.2130000039935112,0.1546666666865349,5,N,MinesTelecom/04017/sessi
m,1944.0,perpignan,fr,m,0.2130000039935112,0.1546666666865349,5,Y,MinesTelecom/04017S02/se
,,,,,0.16333332657814026,0.4000000059604645,1,N,course-v1:MinesTelecom+0
,,,,,-0.0012499999720603228,0.15000000596046448,1,N,CNAM/01002S04/session04
,,,,,-0.0012499999720603228,0.15000000596046448,1,N,course-v1:MinesTelecom+0
,,,,,0.09111111114422481,0.055555557211240135,3,N,course-v1:MinesTelecom+0
m,,,,,0.26875001192092896,0.6000000238418579,1,N,course-v1:MinesTelecom+0
